NO_NAME,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
4614,13561,2,1,0,2,2,2,0.647251409,1,0,1,1,92101,11697.00321,0,2,1,0,0
4615,545673,3,1,0,3,2,2,0.616791631,1,0,0,1,32765,14000,0,10,2,3,0
4616,854068,3,0,0,3,2,2,0.820019688,1,0,1,1,10238,15000,0,1,1,1,0
4617,964168,1,0,0,1,2,0,0.562390089,1,1,0,0,10238,13000,0,0,0,1,0
4618,6167,1,1,0,1,0,2,0.512762385,1,0,1,1,10238,7000,1,3,1,6,0
4619,348690,3,0,0,3,0,2,0.63810427,1,0,1,1,92101,6000,0,3,3,2,0
4620,569821,1,1,0,1,2,2,0.638532668,1,1,0,1,32765,12000,0,1,0,2,0
4621,980948,0,0,0,0,2,0,0.54468198,0,0,0,0,10238,16000,0,0,0,0,1
4622,667580,1,0,0,1,0,3,0.447453448,1,1,0,1,32765,13000,0,2,1,1,0
4623,375844,0,1,0,0,0,0,0.609598113,1,1,0,0,32765,11697.00321,0,0,0,0,0
4624,492558,3,1,0,0,2,2,0.598710527,1,1,1,1,32765,9000,0,0,0,0,1
4625,168698,1,1,1,1,2,0,0.519866494,0,1,1,1,92101,11000,0,1,0,1,1
4626,236909,0,1,0,0,0,3,0.322569494,1,1,1,0,10238,11697.00321,0,0,0,0,1
4627,194761,2,0,0,2,0,0,0.485610268,0,1,0,1,10238,14000,0,1,1,0,0
4628,935327,3,1,0,1,0,2,0.478437583,1,0,1,1,10238,11000,0,0,0,1,0
4629,937359,3,1,0,2,2,2,0.458583132,1,1,1,1,10238,14000,0,4,0,2,0
4630,296497,2,1,0,1,2,2,0.660867232,1,0,1,1,21217,10000,0,1,0,1,1
4631,673813,3,0,0,1,0,2,0.454970056,1,0,1,1,10238,5000,0,0,1,0,0
4632,472301,2,0,0,2,0,0,0.53506472,1,0,1,1,10238,11697.00321,0,1,0,4,0
4633,367639,3,1,0,3,0,0,0.533051124,1,1,0,1,10238,12000,0,2,1,6,0
4634,786100,1,0,0,1,0,0,0.586604404,1,1,1,1,10238,11000,0,0,0,2,0
4635,168937,0,0,0,0,0,2,0.662197082,1,0,0,0,10238,12000,0,0,0,0,0
4636,287710,3,1,0,1,2,2,0.552076797,0,1,0,1,10238,13000,0,1,0,1,1
4637,800498,3,1,0,3,2,2,0.584347818,1,1,1,1,10238,12000,0,2,0,5,0
4638,378620,0,1,0,0,0,1,0.3919416,0,1,0,0,32765,11697.00321,1,0,0,0,1
4639,889867,2,1,1,0,1,0,0.632864388,1,1,1,1,10238,10000,0,0,0,0,1
4640,634937,2,1,0,0,2,2,0.644143329,1,1,1,1,92101,7000,0,0,0,0,1
4641,705744,0,0,0,0,0,1,0.371904416,0,1,0,0,10238,16000,0,0,0,0,1
4642,267400,2,1,0,0,0,2,0.553395089,1,1,1,1,10238,9000,0,0,0,0,1
4643,166423,2,1,0,2,0,0,0.50380334,1,1,1,1,10238,10000,0,3,0,2,0
4644,214482,1,1,0,1,2,2,0.490829416,1,1,1,1,32765,6000,0,1,0,2,0
4645,968533,1,0,1,1,1,3,0.361831426,0,1,0,1,10238,11000,0,1,0,0,1
4646,995133,2,0,0,2,0,0,0.522095256,0,0,0,1,32765,13000,0,1,1,0,0
4647,584185,1,1,1,1,2,0,0.480940454,0,1,1,1,32765,9000,0,5,0,5,1
4648,887267,1,1,0,1,2,0,0.501315091,0,1,0,0,10238,17000,0,1,0,0,1
4649,559604,2,1,0,2,0,2,0.697571484,0,1,1,1,10238,13000,0,2,1,4,0
4650,539002,2,1,0,2,0,3,0.407632277,0,1,1,1,10238,11000,0,5,0,4,0
4651,709190,2,1,0,1,2,2,0.393569663,1,1,1,0,10238,9000,0,2,0,1,0
4652,560461,2,1,0,2,1,3,0.467564768,0,1,0,1,10238,11000,0,3,0,7,0
4653,200709,1,1,1,0,0,3,0.484553331,0,1,0,0,32765,13000,0,0,0,0,1
4654,815572,3,1,0,3,0,2,0.590538544,1,1,0,1,10238,12000,0,7,0,6,0
4655,666379,1,0,0,0,1,3,0.419464697,1,1,0,0,10238,12000,0,0,0,0,1
4656,235972,3,0,0,2,2,2,0.738763376,1,0,1,1,10238,10000,0,4,0,0,0
4657,936534,0,0,0,0,1,3,0.579523594,1,1,1,1,32765,9000,0,0,0,0,0
4658,502299,1,1,1,1,0,0,0.506963636,1,1,0,1,10238,12000,0,0,0,2,0
4659,183997,2,0,1,2,0,0,0.752362605,0,1,1,1,10238,9000,0,3,1,1,0
4660,250667,2,1,0,0,0,2,0.479513579,1,0,0,1,10238,13000,0,0,0,0,0
4661,980884,3,0,0,1,2,2,0.446384495,1,1,0,1,10238,8000,0,1,0,3,0
4662,992656,0,1,0,0,2,0,0.454311459,1,1,0,1,10238,13000,0,0,0,0,1
4663,519341,2,1,1,0,1,1,0.339308644,1,1,1,1,10238,10000,0,0,0,0,1
4664,554527,2,1,0,2,0,0,0.632864801,1,1,1,1,32765,11000,0,4,2,2,0
4665,114922,1,0,0,0,2,2,0.55912361,1,0,1,1,10238,6000,1,0,0,0,0
4666,668924,0,0,0,0,0,3,0.292754281,1,1,0,1,10238,11697.00321,0,0,0,0,0
4667,833888,2,1,0,0,2,2,0.551548348,0,0,1,1,32765,9000,0,0,0,0,1
4668,701405,1,0,0,0,0,1,0.250831826,0,1,0,1,92101,13000,0,0,0,0,0
4669,415873,2,0,1,2,0,0,0.538507771,0,0,1,1,32765,8000,0,2,2,0,0
4670,278311,2,1,0,2,2,2,0.486939512,1,0,1,1,10238,11000,0,4,0,4,0
4671,677281,0,0,0,0,0,3,0.494809388,0,1,0,0,10238,16000,0,0,0,0,1
4672,10693,2,0,0,2,1,3,0.375344023,1,1,1,1,21217,9000,0,4,0,2,1
4673,548489,1,0,0,1,0,3,0.52113443,0,0,1,1,10238,13000,0,1,0,0,0
4674,158614,2,1,0,2,2,2,0.600711862,1,0,1,1,32765,11697.00321,0,12,0,3,0
4675,384061,1,0,0,1,2,1,0.22916473,0,1,1,0,10238,15000,0,0,0,1,0
4676,664557,1,0,0,1,0,3,0.435931203,0,1,0,1,10238,10000,0,1,0,0,1
4677,207720,0,1,0,0,0,3,0.399782116,0,1,0,0,10238,17000,0,0,0,0,1
4678,360663,2,1,0,2,2,2,0.592769854,0,1,1,1,32765,11000,0,7,0,3,0
4679,867155,2,1,0,2,0,3,0.412127469,1,0,1,1,32765,7000,0,6,0,2,0
4680,752576,0,0,0,0,1,1,0.465223675,1,1,0,0,10238,16000,0,0,0,0,0
4681,127174,3,1,0,3,2,2,0.539612502,0,1,1,1,10238,11000,0,4,0,11,0
4682,890058,0,0,0,0,1,1,0.30417503,1,0,0,0,92101,14000,0,0,0,0,1
4683,365755,3,1,0,3,0,2,0.760617524,0,1,1,1,92101,8000,0,7,0,1,0
4684,159521,3,0,0,2,0,2,0.553462278,1,1,1,0,10238,8000,0,3,1,4,0
4685,676407,3,0,1,2,0,2,0.642151824,1,1,0,1,10238,10000,0,3,0,7,0
4686,897682,0,0,0,0,0,3,0.371700961,1,0,0,1,10238,11697.00321,0,0,0,0,0
4687,671572,2,1,0,0,1,2,0.713041759,0,1,0,1,10238,8000,0,0,0,0,1
4688,602235,0,0,0,0,0,1,0.377050998,1,1,0,0,10238,13000,0,0,0,0,0
4689,770058,0,0,0,0,2,1,0.324004335,0,1,0,0,92101,17000,0,0,0,0,1
4690,13112,0,0,0,0,1,1,0.226734279,0,1,0,0,10238,9000,0,0,0,0,1
4691,157338,0,0,0,0,1,1,0.215023427,0,1,0,1,10238,14000,0,0,0,0,1
4692,320647,0,1,0,0,0,1,0.356650801,1,1,0,1,10238,11000,0,0,0,0,1
4693,837712,2,0,0,2,2,2,0.536314809,1,1,1,1,32765,11000,0,2,0,2,0
4694,701169,2,0,0,2,2,2,0.681711015,1,1,0,1,10238,13000,0,1,1,3,0
4695,371790,1,0,0,1,0,0,0.676350645,1,1,0,0,10238,14000,0,0,0,0,0
4696,537092,2,1,0,2,2,2,0.670065657,1,0,1,1,10238,11697.00321,0,1,1,1,0
4697,739999,2,0,1,1,2,0,0.563859979,0,1,1,1,10238,13000,0,0,0,1,0
4698,951613,1,0,0,1,1,3,0.40563867,1,1,0,1,10238,15000,0,1,1,0,0
4699,310988,2,0,0,2,0,3,0.329675288,1,0,1,1,10238,13000,0,1,0,5,0
4700,366291,1,0,0,1,2,0,0.55993723,1,1,1,1,10238,14000,1,0,0,1,0
4701,830795,1,0,0,1,2,2,0.489365226,1,1,1,1,10238,15000,0,1,0,1,1
4702,67841,1,1,0,1,1,1,0.416662341,0,1,1,0,10238,12000,0,3,0,2,0
4703,589352,0,1,0,0,2,3,0.404099633,0,1,0,0,10238,17000,0,0,0,0,1
4704,330613,2,0,0,2,0,2,0.491253094,1,1,0,0,10238,14000,0,0,0,2,0
4705,512100,2,1,0,2,2,0,0.371248932,1,1,1,1,32765,5000,0,12,0,2,0
4706,270827,0,0,1,0,0,1,0.348607717,0,1,0,0,10238,18000,0,0,0,0,1
4707,641218,0,0,0,0,0,3,0.378427512,1,1,0,0,10238,10000,0,0,0,0,1
4708,636331,3,0,0,3,0,2,0.418646267,0,0,1,0,10238,11000,0,7,1,3,0
4709,920953,1,1,0,1,1,1,0.239601811,1,1,0,0,10238,17000,0,0,0,0,0
4710,43807,2,0,0,2,0,2,0.6488501,1,0,1,1,10238,12000,0,1,0,0,0
4711,160763,1,1,0,1,2,0,0.534608942,1,1,0,1,10238,11000,1,1,0,5,0
4712,722448,0,0,0,0,0,0,0.493343062,1,0,1,1,10238,10000,0,0,0,0,0
4713,607136,2,0,0,2,0,0,0.621833053,1,1,0,1,10238,16000,0,0,1,0,0
4714,476089,0,1,0,0,0,1,0.238728469,0,1,0,0,32765,14000,0,0,0,0,1
4715,126610,3,0,0,3,2,2,0.661301506,1,1,1,1,21217,10000,0,2,0,3,1
4716,874122,1,1,1,1,0,3,0.425500888,1,1,0,1,10238,12000,0,0,0,1,0
4717,48680,2,1,0,2,0,3,0.514186381,0,1,1,1,10238,10000,0,0,2,2,1
4718,657577,2,1,0,2,0,2,0.684690671,1,0,1,0,10238,11000,0,2,1,6,0
4719,372219,0,1,0,0,2,3,0.467759958,1,1,1,0,10238,12000,0,0,0,0,0
4720,272107,2,1,0,2,1,1,0.425278187,0,1,0,1,10238,12000,1,4,1,0,0
4721,924998,2,0,0,2,2,2,0.698334397,1,1,1,1,10238,13000,0,1,0,2,0
4722,195814,0,0,0,0,1,1,0.192627925,0,1,1,1,32765,8000,0,0,0,0,1
4723,740074,0,0,0,0,1,3,0.475681829,1,1,0,0,10238,10000,0,0,0,0,0
4724,952705,2,1,0,2,0,2,0.542336243,1,1,1,1,10238,10000,0,3,0,5,0
4725,876500,2,0,0,2,2,2,0.649502397,1,1,1,1,21217,14000,0,1,1,0,1
4726,288139,1,0,0,1,1,3,0.50952146,1,0,0,1,32765,13000,0,2,1,0,0
4727,485928,0,0,0,0,0,2,0.712957938,1,0,0,1,10238,12000,0,0,0,0,0
4728,547789,0,0,1,0,1,1,0.217399867,1,0,0,0,10238,17000,0,0,0,0,0
4729,680709,3,0,0,3,2,2,0.695869825,0,0,1,1,10238,9000,0,3,0,2,0
4730,249418,3,0,0,3,2,2,0.706753933,1,0,0,1,10238,14000,0,2,0,0,0
4731,154397,1,1,0,1,2,0,0.400668428,1,1,1,1,32765,11000,0,3,0,0,1
4732,666481,1,0,0,1,1,3,0.266695283,0,1,0,0,10238,12000,0,1,0,1,0
4733,995744,0,1,0,0,1,1,0.385575825,0,1,0,0,32765,11697.00321,0,0,0,0,0
4734,232585,2,1,1,2,0,0,0.600800423,0,0,0,1,10238,14000,0,4,0,1,0
4735,732352,3,1,1,3,0,0,0.47522027,1,0,0,1,10238,14000,0,4,1,1,0
4736,32207,2,0,0,2,0,3,0.448194743,1,1,1,1,10238,12000,0,0,0,1,0
4737,94131,1,1,0,1,0,0,0.5286165,1,1,1,1,10238,14000,0,2,0,3,0
4738,292254,2,0,0,0,1,0,0.479566723,1,1,0,1,10238,11697.00321,0,0,0,0,1
4739,225207,2,1,0,2,0,0,0.678336195,1,0,1,1,10238,8000,0,2,0,7,0
4740,561674,0,0,1,0,1,1,0.535812428,1,1,0,0,10238,15000,0,0,0,0,1
4741,604387,2,0,0,2,1,0,0.47793002,1,1,1,1,32765,12000,0,3,0,0,0
4742,698813,0,1,0,0,1,1,0.415335652,1,1,0,0,10238,14000,0,0,0,0,1
4743,487393,3,1,0,1,1,3,0.615465698,1,0,1,1,32765,5000,0,2,0,0,0
4744,421214,1,0,0,1,0,3,0.456448349,0,1,0,0,10238,13000,0,2,0,0,0
4745,659012,0,0,0,0,0,1,0.416159715,0,1,0,0,10238,15000,0,0,0,0,1
4746,546281,1,1,0,1,1,3,0.441511077,0,1,1,1,10238,14000,0,0,0,3,1
4747,332743,1,1,0,0,2,2,0.636764152,1,1,1,1,10238,10000,0,0,0,0,1
4748,827433,3,0,0,1,2,2,0.585709481,0,0,1,1,32765,11697.00321,0,1,0,0,0
4749,456333,1,1,0,1,0,0,0.394977991,0,1,0,0,10238,15000,0,1,0,1,1
4750,784502,1,0,0,1,1,1,0.195051554,0,1,0,1,10238,11697.00321,0,0,0,1,1
4751,776973,1,1,0,1,2,0,0.500590673,1,0,0,0,10238,15000,0,1,2,0,0
4752,454318,2,0,0,0,0,2,0.843448968,1,0,1,1,10238,11697.00321,0,0,0,0,0
4753,417736,0,0,0,0,0,1,0.308018524,0,1,1,0,10238,10000,0,0,0,0,1
4754,998932,1,1,0,1,0,1,0.313231964,1,0,0,1,10238,15000,0,1,0,1,0
4755,632407,2,0,0,0,1,2,0.789532509,1,0,1,0,10238,11000,0,0,0,0,0
4756,227830,3,0,0,1,0,2,0.653333304,0,0,1,0,10238,13000,0,0,1,1,0
4757,287438,2,1,0,0,1,1,0.359190455,1,1,0,1,10238,12000,0,0,0,0,1
4758,744904,2,1,0,2,1,3,0.39390026,0,1,0,1,32765,9000,0,9,2,1,0
4759,364089,1,1,0,1,1,1,0.422031533,1,1,0,1,92101,11000,0,1,0,0,0
4760,248851,3,1,0,3,2,2,0.569522638,0,1,1,1,10238,8000,0,5,0,8,0
4761,378286,1,0,0,0,0,1,0.481822435,0,1,1,1,10238,7000,0,0,0,0,0
4762,515945,3,0,0,3,2,2,0.649941937,1,0,0,0,10238,11697.00321,0,2,0,2,0
4763,619701,3,1,0,3,0,2,0.663497178,1,0,1,1,10238,12000,0,3,0,5,0
4764,39271,0,0,0,0,0,3,0.477052431,1,0,0,1,10238,15000,0,0,0,0,1
4765,642665,3,0,0,2,2,2,0.503574339,1,1,1,1,92101,16000,0,1,0,0,0
4766,277346,3,1,1,3,0,2,0.677890459,1,1,1,1,32765,10000,0,8,4,4,0
4767,541501,2,1,0,2,1,2,0.574534503,1,0,0,1,10238,16000,0,1,0,0,0
4768,103562,1,0,0,1,0,3,0.573625751,1,1,1,1,32765,9000,0,4,0,0,0
4769,780698,1,1,0,1,0,0,0.436964825,1,1,1,0,10238,9000,0,1,0,1,1
4770,648168,1,0,0,0,2,0,0.471736451,1,0,1,1,10238,10000,0,0,0,0,0
4771,732301,0,0,1,0,1,1,0.325771738,0,1,0,0,32765,10000,0,0,0,0,1
4772,227619,2,0,0,2,0,2,0.545270394,1,1,1,1,10238,13000,0,1,0,0,0
4773,8488,0,0,0,0,2,0,0.248401215,1,0,1,1,32765,10000,0,0,0,0,0
4774,116556,1,1,0,0,2,2,0.562342258,0,0,0,1,10238,10000,0,0,0,0,1
4775,408493,2,1,0,2,2,1,0.4504696,0,1,1,1,32765,3000,0,8,1,3,0
4776,550812,1,1,0,1,0,2,0.642579093,1,1,1,1,10238,9000,0,0,0,3,0
4777,120540,2,0,0,2,2,2,0.60618071,1,0,0,1,10238,11000,0,3,1,3,0
4778,804033,3,1,0,3,0,2,0.595635155,1,0,1,1,10238,9000,0,2,2,9,0
4779,933814,3,0,0,3,2,2,0.58596911,1,1,0,0,10238,16000,0,2,1,0,0
4780,780111,2,0,0,2,0,3,0.494519097,1,1,0,1,10238,14000,0,2,0,1,0
4781,637107,1,1,0,1,1,1,0.282613964,0,1,0,0,10238,13000,0,0,0,3,0
4782,134022,3,0,0,2,2,2,0.686303857,1,0,1,1,10238,11000,0,0,0,2,0
4783,679306,3,1,0,2,0,0,0.546610137,0,1,0,1,10238,11697.00321,0,1,0,3,0
4784,843573,1,0,1,0,2,3,0.341576921,0,1,1,1,10238,10000,0,0,0,0,0
4785,224209,1,0,0,0,0,1,0.4270069,1,1,0,0,10238,14000,1,0,0,0,0
4786,86202,2,0,0,2,0,0,0.532506052,1,1,0,1,32765,12000,0,2,0,0,0
4787,663444,2,0,0,1,2,2,0.584243427,1,1,1,1,10238,9000,0,1,0,0,0
4788,412755,1,1,0,1,1,3,0.336387904,0,1,0,1,10238,16000,0,2,0,1,0
4789,237506,1,0,0,0,2,0,0.343955297,1,1,1,0,32765,7000,0,0,0,0,0
4790,664350,3,1,0,3,2,2,0.683285147,1,0,1,1,10238,10000,0,9,2,8,0
4791,267171,2,1,0,2,2,2,0.426841994,1,1,1,1,92101,14000,0,3,0,1,1
4792,709717,2,1,0,2,2,0,0.62121183,0,1,0,1,32765,11697.00321,0,6,0,1,0
4793,168479,3,0,0,3,2,2,0.617255235,0,0,1,1,10238,11697.00321,0,3,0,3,0
4794,215397,3,1,0,3,2,2,0.648629146,1,0,1,1,10238,10000,0,5,2,7,0
4795,532832,0,0,1,0,0,1,0.482487352,1,1,0,0,32765,14000,0,0,0,0,1
4796,95223,1,0,0,1,1,3,0.341306515,1,1,0,0,10238,13000,0,0,0,1,0
4797,113642,1,1,0,1,2,0,0.494734299,1,1,0,0,32765,16000,0,1,0,0,1
4798,232232,3,1,0,3,1,2,0.454373381,1,1,1,1,10238,8000,0,6,2,4,0
4799,76344,2,0,0,2,1,2,0.554842046,1,1,1,1,32765,9000,0,2,0,0,0
4800,367640,1,1,0,1,2,2,0.508811539,1,1,1,1,10238,14000,0,1,0,2,0
4801,343880,3,1,0,2,2,2,0.579957325,1,1,1,1,10238,11000,0,3,1,5,0
4802,448358,2,1,0,1,0,3,0.509339705,1,0,1,1,32765,11000,0,4,0,3,0
4803,699234,1,0,0,1,0,1,0.319577227,1,1,0,1,10238,13000,0,0,0,1,0
4804,875152,2,1,1,0,0,2,0.563811314,0,1,1,0,10238,14000,0,0,0,0,1
4805,302883,1,1,0,1,2,0,0.542889479,0,1,1,1,21217,12000,1,3,0,1,1
4806,443332,3,1,0,3,2,2,0.566322666,1,0,1,1,32765,8000,0,8,1,1,0
4807,488856,1,0,0,1,0,2,0.623193683,1,1,1,1,32765,6000,0,3,0,1,0
4808,429717,2,1,0,0,0,2,0.501442176,1,1,0,1,10238,11000,0,0,0,0,1
4809,268094,0,0,0,0,1,1,0.43241251,1,1,0,0,32765,12000,0,0,0,0,1
4810,299698,0,1,0,0,0,1,0.263265054,1,1,0,1,10238,15000,1,0,0,0,0
4811,336173,2,0,0,0,2,2,0.675859003,0,1,1,1,92101,12000,0,0,0,0,1
4812,992673,1,1,0,1,2,0,0.530925485,1,1,1,1,32765,9000,0,3,1,0,0
4813,676770,0,0,1,0,0,1,0.558061871,1,1,0,1,10238,9000,0,0,0,0,0
4814,142780,3,1,1,1,2,2,0.738293668,1,1,1,1,32765,7000,0,2,3,2,1
4815,659897,3,1,0,2,2,2,0.670121476,1,0,1,1,32765,11697.00321,0,4,1,2,0
4816,352690,0,1,0,0,2,0,0.43508499,1,1,1,1,32765,9000,0,0,0,0,1
4817,45797,0,0,0,0,0,1,0.373482775,0,1,0,0,10238,18000,0,0,0,0,1
4818,93976,3,1,0,3,0,2,0.588396183,1,0,0,0,10238,17000,0,0,0,2,0
4819,564461,3,0,0,3,0,0,0.545473822,1,1,0,1,10238,15000,0,3,0,2,0
4820,558920,0,0,0,0,0,1,0.439883426,1,1,1,1,10238,11000,0,0,0,0,0
4821,541804,1,1,0,1,1,1,0.375461188,0,1,0,0,10238,17000,0,0,0,1,1
4822,291575,1,1,0,1,1,1,0.368814191,0,1,0,0,10238,12000,0,0,0,3,1
4823,625152,1,1,0,0,0,0,0.440479804,1,1,0,0,32765,15000,1,0,0,0,1
4824,265608,1,1,0,1,2,0,0.391476368,1,1,0,1,10238,11697.00321,0,3,0,1,1
4825,157712,2,0,0,1,2,2,0.701077905,1,0,1,1,10238,8000,0,3,0,0,0
4826,420995,0,0,1,0,1,1,0.332285231,0,1,0,1,10238,15000,1,0,0,0,0
4827,370361,3,1,0,3,2,2,0.63609282,1,0,1,0,10238,17000,0,3,2,3,0
4828,690969,1,0,0,1,2,2,0.85238183,1,1,0,0,32765,14000,0,0,1,0,0
4829,566079,0,1,0,0,0,1,0.364587777,0,1,1,0,10238,12000,0,0,0,0,1
4830,519855,1,0,0,1,0,0,0.543675816,1,1,1,1,10238,13000,0,0,1,0,0
4831,689719,3,0,0,3,2,2,0.494425697,0,0,1,1,10238,12000,0,4,1,1,0
4832,389959,3,0,0,3,2,2,0.626266081,0,0,1,1,10238,11000,0,0,1,0,0
4833,189680,1,0,0,1,0,2,0.77339714,1,0,1,1,10238,13000,0,1,0,0,0
4834,505640,0,1,0,0,0,3,0.437813202,1,1,0,1,32765,15000,0,0,0,0,1
4835,351587,1,0,0,1,1,1,0.289299951,0,1,0,1,10238,12000,0,2,1,1,0
4836,980505,1,1,1,1,0,2,0.745678069,0,1,1,0,10238,14000,1,1,0,1,1
4837,798839,2,1,0,0,0,2,0.65940502,0,1,1,0,10238,13000,0,0,0,0,1
4838,745009,1,1,0,1,0,0,0.39342922,1,0,1,0,10238,12000,0,0,0,1,0
4839,66820,1,1,0,0,2,3,0.54578764,1,1,1,1,32765,8000,0,0,0,0,1
4840,295488,1,1,0,1,0,0,0.507432284,0,1,1,1,10238,11000,0,1,1,0,1
4841,278365,2,1,0,2,2,2,0.582242011,1,1,0,1,10238,14000,0,1,1,7,0
4842,653704,1,0,0,1,1,3,0.394220679,0,1,0,1,10238,13000,0,1,0,2,1
4843,537037,1,1,0,1,0,0,0.590927105,1,1,0,0,10238,15000,0,0,1,0,0
4844,778567,1,1,1,1,0,3,0.591263758,0,1,0,0,10238,11697.00321,0,2,0,2,1
4845,221647,2,1,0,2,2,2,0.495441151,1,0,1,1,10238,8000,0,4,1,3,0
4846,102661,1,0,0,1,2,2,0.557014845,1,0,0,0,10238,15000,0,1,0,0,0
4847,42872,1,1,0,1,2,2,0.663615452,1,1,1,0,32765,8000,0,2,0,2,1
4848,847915,2,1,0,0,2,2,0.67140628,1,0,1,1,10238,12000,0,0,0,0,0
4849,203156,2,1,0,2,0,2,0.647136481,1,1,1,1,10238,12000,0,8,0,2,0
4850,257264,0,0,0,0,0,1,0.234468086,0,1,0,0,32765,10000,0,0,0,0,1
4851,511060,1,1,0,1,0,3,0.499263282,1,1,1,1,10238,9000,0,1,0,2,0
4852,664096,2,1,0,2,0,2,0.510902042,1,0,0,1,10238,11697.00321,0,4,0,6,0
4853,406803,0,1,0,0,2,0,0.475471995,1,1,0,0,10238,13000,0,0,0,0,0
4854,577357,0,0,0,0,0,3,0.456182393,0,1,1,1,10238,11000,0,0,0,0,0
4855,309935,3,0,0,1,0,2,0.60482266,1,1,1,1,10238,9000,0,0,0,1,0
4856,909251,3,1,0,3,2,2,0.680173771,1,0,0,1,10238,9000,0,6,1,12,0
4857,794541,1,0,0,1,1,1,0.443739214,0,1,0,0,10238,11697.00321,1,1,1,2,0
4858,360906,2,0,0,0,2,2,0.505833844,1,1,1,1,10238,13000,0,0,0,0,1
4859,175876,0,1,1,0,1,1,0.330271507,0,0,1,0,10238,11697.00321,0,0,0,0,0
4860,187054,1,0,0,1,0,2,0.581992108,1,1,1,1,10238,8000,0,1,0,1,0
4861,255685,2,1,0,2,0,2,0.559735369,1,0,0,1,92101,11697.00321,0,5,0,1,0
4862,274793,3,1,1,3,2,2,0.584163863,1,0,1,1,10238,9000,0,10,1,3,0
4863,34708,2,0,0,2,2,2,0.668457115,1,1,1,1,32765,11000,0,4,3,0,0
4864,187975,0,0,0,0,1,1,0.461039372,1,1,0,0,10238,11697.00321,0,0,0,0,0
4865,55949,0,0,0,0,1,1,0.475808638,1,1,0,0,10238,14000,1,0,0,0,0
4866,128281,1,1,1,1,0,0,0.513847778,0,0,0,1,32765,8000,0,6,0,4,0
4867,166911,1,1,0,1,1,1,0.390562996,0,1,1,1,10238,11000,0,2,0,1,1
4868,783629,2,0,0,2,2,2,0.527102887,1,1,1,0,10238,11000,1,2,1,1,0
4869,887100,3,0,0,2,2,2,0.742558147,1,1,1,1,10238,10000,0,2,1,1,0
4870,312478,1,1,0,1,2,3,0.410340062,0,1,0,0,10238,15000,0,1,1,2,1
4871,190782,0,1,0,0,1,1,0.2709167,1,1,0,1,10238,11697.00321,0,0,0,0,1
4872,439414,3,0,0,1,0,0,0.425567002,1,1,1,1,32765,11697.00321,0,1,0,2,0
4873,93366,2,0,0,2,2,2,0.569638308,1,1,1,1,32765,6000,0,5,1,2,0
4874,294112,3,0,0,3,0,2,0.460907269,0,0,1,1,10238,8000,0,3,0,5,0
4875,817262,1,0,1,1,2,2,0.712350906,0,0,0,0,10238,16000,0,0,0,0,0
4876,432592,3,1,0,3,2,2,0.592122058,1,1,0,0,10238,13000,0,3,0,5,0
4877,860863,1,0,0,0,0,3,0.517893813,0,1,0,1,32765,7000,0,0,0,0,1
4878,212760,0,0,0,0,1,1,0.40109256,0,1,1,0,10238,10000,0,0,0,0,0
4879,269471,2,0,0,2,0,2,0.640779805,1,1,1,1,10238,11697.00321,0,0,0,2,0
4880,863180,3,1,0,3,2,2,0.596308648,0,0,1,0,92101,10000,0,9,0,3,0
4881,231641,2,0,0,2,0,2,0.528157904,1,1,1,1,10238,9000,0,6,0,2,0
4882,355897,2,0,1,1,0,2,0.738397964,1,0,0,1,10238,11000,0,1,0,2,0
4883,135863,1,1,0,1,0,2,0.644955893,1,0,0,1,10238,11000,0,3,1,2,0
4884,106974,3,1,0,3,2,2,0.469799084,0,1,1,1,10238,11697.00321,0,3,0,1,0
4885,20043,2,1,0,2,2,2,0.582067421,1,1,1,1,10238,12000,0,3,2,4,0
4886,53935,1,1,0,1,0,3,0.488810326,0,0,1,1,10238,12000,0,0,0,2,0
4887,838898,3,0,0,0,0,2,0.584554154,1,0,1,1,10238,12000,1,0,0,0,0
4888,194624,3,1,0,3,2,2,0.601844938,1,1,1,1,10238,9000,0,4,0,2,0
4889,928788,0,1,0,0,0,0,0.523714782,1,1,1,0,10238,15000,0,0,0,0,1
4890,869505,3,0,1,0,0,2,0.617478389,1,1,1,1,10238,9000,0,0,0,0,0
4891,984659,0,1,0,0,0,1,0.202927044,1,1,1,1,10238,8000,0,0,0,0,0
4892,757136,2,0,0,1,2,2,0.690269177,1,1,1,1,10238,11000,0,1,0,1,0
4893,247868,1,0,0,1,1,3,0.408706704,0,1,1,1,92101,16000,0,0,0,0,1
4894,637909,2,1,0,0,0,2,0.556515739,1,1,1,1,10238,9000,1,0,0,0,1
4895,670230,2,0,0,0,2,0,0.528327409,0,0,1,1,10238,10000,1,0,0,0,0
4896,506705,1,0,0,1,0,1,0.41735944,0,1,0,0,32765,9000,1,3,0,0,1
4897,526748,0,1,0,0,2,0,0.435456192,1,1,0,0,10238,13000,0,0,0,0,0
4898,397209,1,0,0,1,1,1,0.215169655,0,0,1,1,10238,10000,0,2,0,1,0
4899,388250,3,0,0,3,0,2,0.697923316,1,1,1,1,10238,8000,0,3,0,4,0
